,dataset,run,accuracy
3269,Strawberry,29,0.981081081081081
3270,SwedishLeaf,0,0.9648
3271,SwedishLeaf,1,0.968
3272,SwedishLeaf,2,0.9616
3273,SwedishLeaf,3,0.9664
3274,SwedishLeaf,4,0.9648
3275,SwedishLeaf,5,0.9632
3276,SwedishLeaf,6,0.9632
3277,SwedishLeaf,7,0.968
3278,SwedishLeaf,8,0.9632
3279,SwedishLeaf,9,0.9632
3280,SwedishLeaf,10,0.9632
3281,SwedishLeaf,11,0.9648
3282,SwedishLeaf,12,0.9616
3283,SwedishLeaf,13,0.968
3284,SwedishLeaf,14,0.9648
3285,SwedishLeaf,15,0.9632
3286,SwedishLeaf,16,0.968
3287,SwedishLeaf,17,0.9664
3288,SwedishLeaf,18,0.9648
3289,SwedishLeaf,19,0.9712
3290,SwedishLeaf,20,0.9696
3291,SwedishLeaf,21,0.9632
3292,SwedishLeaf,22,0.9632
3293,SwedishLeaf,23,0.968
3294,SwedishLeaf,24,0.9648
3295,SwedishLeaf,25,0.9632
3296,SwedishLeaf,26,0.9648
3297,SwedishLeaf,27,0.968
3298,SwedishLeaf,28,0.9696
3299,SwedishLeaf,29,0.9712
3300,Symbols,0,0.9748743718592965
3301,Symbols,1,0.9738693467336683
3302,Symbols,2,0.9738693467336683
3303,Symbols,3,0.9748743718592965
3304,Symbols,4,0.9728643216080402
3305,Symbols,5,0.9748743718592965
3306,Symbols,6,0.9738693467336683
3307,Symbols,7,0.9748743718592965
3308,Symbols,8,0.9748743718592965
3309,Symbols,9,0.9738693467336683
3310,Symbols,10,0.9728643216080402
3311,Symbols,11,0.9748743718592965
3312,Symbols,12,0.9738693467336683
3313,Symbols,13,0.9758793969849247
3314,Symbols,14,0.9738693467336683
3315,Symbols,15,0.9738693467336683
3316,Symbols,16,0.9728643216080402
3317,Symbols,17,0.9758793969849247
3318,Symbols,18,0.9738693467336683
3319,Symbols,19,0.9738693467336683
3320,Symbols,20,0.9728643216080402
3321,Symbols,21,0.9728643216080402
3322,Symbols,22,0.9738693467336683
3323,Symbols,23,0.9738693467336683
3324,Symbols,24,0.9738693467336683
3325,Symbols,25,0.9748743718592965
3326,Symbols,26,0.9738693467336683
3327,Symbols,27,0.9748743718592965
3328,Symbols,28,0.9738693467336683
3329,Symbols,29,0.9748743718592965
3330,SyntheticControl,0,1.0
3331,SyntheticControl,1,0.9966666666666667
3332,SyntheticControl,2,1.0
3333,SyntheticControl,3,1.0
3334,SyntheticControl,4,1.0
3335,SyntheticControl,5,1.0
3336,SyntheticControl,6,0.9933333333333333
3337,SyntheticControl,7,1.0
3338,SyntheticControl,8,1.0
3339,SyntheticControl,9,1.0
3340,SyntheticControl,10,1.0
3341,SyntheticControl,11,1.0
3342,SyntheticControl,12,1.0
3343,SyntheticControl,13,0.9966666666666667
3344,SyntheticControl,14,1.0
3345,SyntheticControl,15,1.0
3346,SyntheticControl,16,1.0
3347,SyntheticControl,17,1.0
3348,SyntheticControl,18,1.0
3349,SyntheticControl,19,1.0
3350,SyntheticControl,20,1.0
3351,SyntheticControl,21,1.0
3352,SyntheticControl,22,1.0
3353,SyntheticControl,23,0.9966666666666667
3354,SyntheticControl,24,1.0
3355,SyntheticControl,25,1.0
3356,SyntheticControl,26,0.9966666666666667
3357,SyntheticControl,27,1.0
3358,SyntheticControl,28,1.0
3359,SyntheticControl,29,1.0
3360,ToeSegmentation1,0,0.9605263157894737
3361,ToeSegmentation1,1,0.9517543859649122
3362,ToeSegmentation1,2,0.9605263157894737
3363,ToeSegmentation1,3,0.956140350877193
3364,ToeSegmentation1,4,0.956140350877193
3365,ToeSegmentation1,5,0.956140350877193
3366,ToeSegmentation1,6,0.956140350877193
3367,ToeSegmentation1,7,0.9605263157894737
3368,ToeSegmentation1,8,0.9517543859649122
3369,ToeSegmentation1,9,0.956140350877193
3370,ToeSegmentation1,10,0.9517543859649122
3371,ToeSegmentation1,11,0.956140350877193
3372,ToeSegmentation1,12,0.9649122807017544
3373,ToeSegmentation1,13,0.956140350877193
3374,ToeSegmentation1,14,0.9605263157894737
3375,ToeSegmentation1,15,0.9605263157894737
3376,ToeSegmentation1,16,0.9517543859649122
3377,ToeSegmentation1,17,0.956140350877193
3378,ToeSegmentation1,18,0.9605263157894737
3379,ToeSegmentation1,19,0.956140350877193
3380,ToeSegmentation1,20,0.9605263157894737
3381,ToeSegmentation1,21,0.956140350877193
3382,ToeSegmentation1,22,0.9605263157894737
3383,ToeSegmentation1,23,0.956140350877193
3384,ToeSegmentation1,24,0.9517543859649122
3385,ToeSegmentation1,25,0.9517543859649122
3386,ToeSegmentation1,26,0.9649122807017544
3387,ToeSegmentation1,27,0.956140350877193
3388,ToeSegmentation1,28,0.9649122807017544
3389,ToeSegmentation1,29,0.956140350877193
3390,ToeSegmentation2,0,0.9153846153846154
3391,ToeSegmentation2,1,0.9076923076923077
3392,ToeSegmentation2,2,0.9153846153846154
3393,ToeSegmentation2,3,0.9230769230769231
3394,ToeSegmentation2,4,0.9076923076923077
3395,ToeSegmentation2,5,0.9153846153846154
3396,ToeSegmentation2,6,0.9230769230769231
3397,ToeSegmentation2,7,0.9230769230769231
3398,ToeSegmentation2,8,0.9076923076923077
3399,ToeSegmentation2,9,0.9230769230769231
3400,ToeSegmentation2,10,0.9230769230769231
3401,ToeSegmentation2,11,0.9230769230769231
3402,ToeSegmentation2,12,0.9307692307692308
3403,ToeSegmentation2,13,0.9230769230769231
3404,ToeSegmentation2,14,0.9307692307692308
3405,ToeSegmentation2,15,0.9153846153846154
3406,ToeSegmentation2,16,0.9153846153846154
3407,ToeSegmentation2,17,0.9230769230769231
3408,ToeSegmentation2,18,0.9230769230769231
3409,ToeSegmentation2,19,0.9230769230769231
3410,ToeSegmentation2,20,0.9307692307692308
3411,ToeSegmentation2,21,0.9153846153846154
3412,ToeSegmentation2,22,0.9230769230769231
3413,ToeSegmentation2,23,0.9230769230769231
3414,ToeSegmentation2,24,0.9230769230769231
3415,ToeSegmentation2,25,0.9230769230769231
3416,ToeSegmentation2,26,0.9230769230769231
3417,ToeSegmentation2,27,0.9230769230769231
3418,ToeSegmentation2,28,0.9230769230769231
3419,ToeSegmentation2,29,0.9230769230769231
3420,Trace,0,1.0
3421,Trace,1,1.0
3422,Trace,2,1.0
3423,Trace,3,1.0
3424,Trace,4,1.0
3425,Trace,5,1.0
3426,Trace,6,1.0
3427,Trace,7,1.0
3428,Trace,8,1.0
3429,Trace,9,1.0
3430,Trace,10,1.0
3431,Trace,11,1.0
3432,Trace,12,1.0
3433,Trace,13,1.0
3434,Trace,14,1.0
3435,Trace,15,1.0
3436,Trace,16,1.0
3437,Trace,17,1.0
3438,Trace,18,1.0
3439,Trace,19,1.0
3440,Trace,20,1.0
3441,Trace,21,1.0
3442,Trace,22,1.0
3443,Trace,23,1.0
3444,Trace,24,1.0
3445,Trace,25,1.0
3446,Trace,26,1.0
3447,Trace,27,1.0
3448,Trace,28,1.0
3449,Trace,29,1.0
3450,TwoLeadECG,0,0.9991220368744512
3451,TwoLeadECG,1,0.9991220368744512
3452,TwoLeadECG,2,0.9991220368744512
3453,TwoLeadECG,3,0.9991220368744512
3454,TwoLeadECG,4,0.9991220368744512
3455,TwoLeadECG,5,0.9991220368744512
3456,TwoLeadECG,6,0.9991220368744512
3457,TwoLeadECG,7,0.9991220368744512
3458,TwoLeadECG,8,0.9991220368744512
3459,TwoLeadECG,9,0.9991220368744512
3460,TwoLeadECG,10,0.9991220368744512
3461,TwoLeadECG,11,0.9991220368744512
3462,TwoLeadECG,12,0.9991220368744512
3463,TwoLeadECG,13,0.9991220368744512
3464,TwoLeadECG,14,0.9991220368744512
3465,TwoLeadECG,15,0.9991220368744512
3466,TwoLeadECG,16,0.9991220368744512
3467,TwoLeadECG,17,0.9991220368744512
3468,TwoLeadECG,18,0.9991220368744512
3469,TwoLeadECG,19,0.9991220368744512
3470,TwoLeadECG,20,0.9991220368744512
3471,TwoLeadECG,21,0.9991220368744512
3472,TwoLeadECG,22,0.9991220368744512
3473,TwoLeadECG,23,0.9991220368744512
3474,TwoLeadECG,24,0.9991220368744512
3475,TwoLeadECG,25,0.9991220368744512
3476,TwoLeadECG,26,0.9991220368744512
3477,TwoLeadECG,27,0.9991220368744512
3478,TwoLeadECG,28,0.9991220368744512
3479,TwoLeadECG,29,0.9991220368744512
3480,TwoPatterns,0,1.0
3481,TwoPatterns,1,1.0
3482,TwoPatterns,2,1.0
3483,TwoPatterns,3,1.0
3484,TwoPatterns,4,1.0
3485,TwoPatterns,5,1.0
3486,TwoPatterns,6,1.0
3487,TwoPatterns,7,1.0
3488,TwoPatterns,8,1.0
3489,TwoPatterns,9,1.0
3490,TwoPatterns,10,1.0
3491,TwoPatterns,11,1.0
3492,TwoPatterns,12,1.0
3493,TwoPatterns,13,1.0
3494,TwoPatterns,14,1.0
3495,TwoPatterns,15,1.0
3496,TwoPatterns,16,1.0
3497,TwoPatterns,17,1.0
3498,TwoPatterns,18,1.0
3499,TwoPatterns,19,1.0
3500,TwoPatterns,20,1.0
3501,TwoPatterns,21,1.0
3502,TwoPatterns,22,1.0
3503,TwoPatterns,23,1.0
3504,TwoPatterns,24,1.0
3505,TwoPatterns,25,1.0
3506,TwoPatterns,26,1.0
3507,TwoPatterns,27,1.0
3508,TwoPatterns,28,1.0
3509,TwoPatterns,29,1.0
3510,UMD,0,0.9861111111111112
3511,UMD,1,0.9861111111111112
3512,UMD,2,0.9861111111111112
3513,UMD,3,0.9861111111111112
3514,UMD,4,0.9861111111111112
3515,UMD,5,0.9861111111111112
3516,UMD,6,0.9861111111111112
3517,UMD,7,0.9861111111111112
3518,UMD,8,0.9861111111111112
3519,UMD,9,0.9861111111111112
3520,UMD,10,0.9861111111111112
3521,UMD,11,0.9861111111111112
3522,UMD,12,0.9861111111111112
3523,UMD,13,0.9861111111111112
3524,UMD,14,0.9861111111111112
3525,UMD,15,0.9861111111111112
3526,UMD,16,0.9861111111111112
3527,UMD,17,0.9861111111111112
3528,UMD,18,0.9861111111111112
3529,UMD,19,0.9861111111111112
3530,UMD,20,0.9861111111111112
3531,UMD,21,0.9861111111111112
3532,UMD,22,0.9861111111111112
3533,UMD,23,0.9861111111111112
3534,UMD,24,0.9861111111111112
3535,UMD,25,0.9861111111111112
3536,UMD,26,0.9861111111111112
3537,UMD,27,0.9861111111111112
3538,UMD,28,0.9861111111111112
3539,UMD,29,0.9861111111111112
3540,UWaveGestureLibraryAll,0,0.9745951982132887
3541,UWaveGestureLibraryAll,1,0.97571189279732
3542,UWaveGestureLibraryAll,2,0.9751535455053043
3543,UWaveGestureLibraryAll,3,0.9762702400893356
3544,UWaveGestureLibraryAll,4,0.9754327191513121
3545,UWaveGestureLibraryAll,5,0.97571189279732
3546,UWaveGestureLibraryAll,6,0.97571189279732
3547,UWaveGestureLibraryAll,7,0.9745951982132887
3548,UWaveGestureLibraryAll,8,0.9743160245672808
3549,UWaveGestureLibraryAll,9,0.97571189279732
3550,UWaveGestureLibraryAll,10,0.9765494137353434
3551,UWaveGestureLibraryAll,11,0.9748743718592965
3552,UWaveGestureLibraryAll,12,0.9745951982132887
3553,UWaveGestureLibraryAll,13,0.9751535455053043
3554,UWaveGestureLibraryAll,14,0.9754327191513121
3555,UWaveGestureLibraryAll,15,0.9745951982132887
3556,UWaveGestureLibraryAll,16,0.9765494137353434
3557,UWaveGestureLibraryAll,17,0.9773869346733668
3558,UWaveGestureLibraryAll,18,0.9762702400893356
3559,UWaveGestureLibraryAll,19,0.9743160245672808
3560,UWaveGestureLibraryAll,20,0.9743160245672808
3561,UWaveGestureLibraryAll,21,0.9751535455053043
3562,UWaveGestureLibraryAll,22,0.9751535455053043
3563,UWaveGestureLibraryAll,23,0.9751535455053043
3564,UWaveGestureLibraryAll,24,0.9759910664433278
3565,UWaveGestureLibraryAll,25,0.9759910664433278
3566,UWaveGestureLibraryAll,26,0.97571189279732
3567,UWaveGestureLibraryAll,27,0.9743160245672808
3568,UWaveGestureLibraryAll,28,0.9754327191513121
3569,UWaveGestureLibraryAll,29,0.9748743718592965
3570,UWaveGestureLibraryX,0,0.8570630932439978
3571,UWaveGestureLibraryX,1,0.8553880513679508
3572,UWaveGestureLibraryX,2,0.8553880513679508
3573,UWaveGestureLibraryX,3,0.8539921831379118
3574,UWaveGestureLibraryX,4,0.8559463986599665
3575,UWaveGestureLibraryX,5,0.8531546621998883
3576,UWaveGestureLibraryX,6,0.8576214405360134
3577,UWaveGestureLibraryX,7,0.8553880513679508
3578,UWaveGestureLibraryX,8,0.8567839195979899
3579,UWaveGestureLibraryX,9,0.855108877721943
3580,UWaveGestureLibraryX,10,0.8570630932439978
3581,UWaveGestureLibraryX,11,0.8528754885538805
3582,UWaveGestureLibraryX,12,0.8556672250139586
3583,UWaveGestureLibraryX,13,0.8528754885538805
3584,UWaveGestureLibraryX,14,0.8542713567839196
3585,UWaveGestureLibraryX,15,0.855108877721943
3586,UWaveGestureLibraryX,16,0.8542713567839196
3587,UWaveGestureLibraryX,17,0.8523171412618649
3588,UWaveGestureLibraryX,18,0.8525963149078727
3589,UWaveGestureLibraryX,19,0.8565047459519821
3590,UWaveGestureLibraryX,20,0.8570630932439978
3591,UWaveGestureLibraryX,21,0.8559463986599665
3592,UWaveGestureLibraryX,22,0.855108877721943
3593,UWaveGestureLibraryX,23,0.8523171412618649
3594,UWaveGestureLibraryX,24,0.8565047459519821
3595,UWaveGestureLibraryX,25,0.855108877721943
3596,UWaveGestureLibraryX,26,0.8570630932439978
3597,UWaveGestureLibraryX,27,0.8556672250139586
3598,UWaveGestureLibraryX,28,0.8559463986599665
3599,UWaveGestureLibraryX,29,0.8581797878280291
3600,UWaveGestureLibraryY,0,0.7791736460078169
3601,UWaveGestureLibraryY,1,0.7772194304857621
3602,UWaveGestureLibraryY,2,0.7769402568397543
3603,UWaveGestureLibraryY,3,0.781965382467895
3604,UWaveGestureLibraryY,4,0.7816862088218872
3605,UWaveGestureLibraryY,5,0.7805695142378559
3606,UWaveGestureLibraryY,6,0.7769402568397543
3607,UWaveGestureLibraryY,7,0.7816862088218872
3608,UWaveGestureLibraryY,8,0.775823562255723
3609,UWaveGestureLibraryY,9,0.7780569514237856
3610,UWaveGestureLibraryY,10,0.7763819095477387
3611,UWaveGestureLibraryY,11,0.7800111669458403
3612,UWaveGestureLibraryY,12,0.7752652149637074
3613,UWaveGestureLibraryY,13,0.7788944723618091
3614,UWaveGestureLibraryY,14,0.7780569514237856
3615,UWaveGestureLibraryY,15,0.7816862088218872
3616,UWaveGestureLibraryY,16,0.7814070351758794
3617,UWaveGestureLibraryY,17,0.7772194304857621
3618,UWaveGestureLibraryY,18,0.7780569514237856
3619,UWaveGestureLibraryY,19,0.7769402568397543
3620,UWaveGestureLibraryY,20,0.7766610831937465
3621,UWaveGestureLibraryY,21,0.7791736460078169
3622,UWaveGestureLibraryY,22,0.7800111669458403
3623,UWaveGestureLibraryY,23,0.7791736460078169
3624,UWaveGestureLibraryY,24,0.7805695142378559
3625,UWaveGestureLibraryY,25,0.7738693467336684
3626,UWaveGestureLibraryY,26,0.775823562255723
3627,UWaveGestureLibraryY,27,0.774427694025684
3628,UWaveGestureLibraryY,28,0.7777777777777778
3629,UWaveGestureLibraryY,29,0.7752652149637074
3630,UWaveGestureLibraryZ,0,0.7975991066443328
3631,UWaveGestureLibraryZ,1,0.794249022892239
3632,UWaveGestureLibraryZ,2,0.7934115019542155
3633,UWaveGestureLibraryZ,3,0.7934115019542155
3634,UWaveGestureLibraryZ,4,0.7920156337241765
3635,UWaveGestureLibraryZ,5,0.7950865438302624
3636,UWaveGestureLibraryZ,6,0.794249022892239
3637,UWaveGestureLibraryZ,7,0.7914572864321608
3638,UWaveGestureLibraryZ,8,0.7948073701842546
3639,UWaveGestureLibraryZ,9,0.7950865438302624
3640,UWaveGestureLibraryZ,10,0.7964824120603015
3641,UWaveGestureLibraryZ,11,0.7936906756002233
3642,UWaveGestureLibraryZ,12,0.7950865438302624
3643,UWaveGestureLibraryZ,13,0.7936906756002233
3644,UWaveGestureLibraryZ,14,0.794249022892239
3645,UWaveGestureLibraryZ,15,0.7939698492462312
3646,UWaveGestureLibraryZ,16,0.7895030709101061
3647,UWaveGestureLibraryZ,17,0.7967615857063093
3648,UWaveGestureLibraryZ,18,0.7959240647682859
3649,UWaveGestureLibraryZ,19,0.7934115019542155
3650,UWaveGestureLibraryZ,20,0.7956448911222781
3651,UWaveGestureLibraryZ,21,0.7936906756002233
3652,UWaveGestureLibraryZ,22,0.794249022892239
3653,UWaveGestureLibraryZ,23,0.7939698492462312
3654,UWaveGestureLibraryZ,24,0.7970407593523171
3655,UWaveGestureLibraryZ,25,0.7975991066443328
3656,UWaveGestureLibraryZ,26,0.7953657174762703
3657,UWaveGestureLibraryZ,27,0.7975991066443328
3658,UWaveGestureLibraryZ,28,0.7936906756002233
3659,UWaveGestureLibraryZ,29,0.7959240647682859
3660,Wafer,0,0.9985399091499026
3661,Wafer,1,0.9980532121998702
3662,Wafer,2,0.9978909798831928
3663,Wafer,3,0.9970798182998053
3664,Wafer,4,0.9980532121998702
3665,Wafer,5,0.9983776768332252
3666,Wafer,6,0.9983776768332252
3667,Wafer,7,0.9988643737832577
3668,Wafer,8,0.9980532121998702
3669,Wafer,9,0.9985399091499026
3670,Wafer,10,0.9987021414665801
3671,Wafer,11,0.9983776768332252
3672,Wafer,12,0.9985399091499026
3673,Wafer,13,0.9987021414665801
3674,Wafer,14,0.9985399091499026
3675,Wafer,15,0.9980532121998702
3676,Wafer,16,0.9974042829331603
3677,Wafer,17,0.9978909798831928
3678,Wafer,18,0.9983776768332252
3679,Wafer,19,0.9985399091499026
3680,Wafer,20,0.9983776768332252
3681,Wafer,21,0.9978909798831928
3682,Wafer,22,0.9985399091499026
3683,Wafer,23,0.9982154445165476
3684,Wafer,24,0.9983776768332252
3685,Wafer,25,0.9985399091499026
3686,Wafer,26,0.9982154445165476
3687,Wafer,27,0.9980532121998702
3688,Wafer,28,0.9977287475665152
3689,Wafer,29,0.9982154445165476
3690,Wine,0,0.8148148148148148
3691,Wine,1,0.8148148148148148
3692,Wine,2,0.8333333333333334
3693,Wine,3,0.7407407407407407
3694,Wine,4,0.8333333333333334
3695,Wine,5,0.7407407407407407
3696,Wine,6,0.8518518518518519
3697,Wine,7,0.7592592592592593
3698,Wine,8,0.8148148148148148
3699,Wine,9,0.8333333333333334
3700,Wine,10,0.7777777777777778
3701,Wine,11,0.8148148148148148
3702,Wine,12,0.8518518518518519
3703,Wine,13,0.8148148148148148
3704,Wine,14,0.7592592592592593
3705,Wine,15,0.8518518518518519
3706,Wine,16,0.8518518518518519
3707,Wine,17,0.7777777777777778
3708,Wine,18,0.7777777777777778
3709,Wine,19,0.7407407407407407
3710,Wine,20,0.8333333333333334
3711,Wine,21,0.7777777777777778
3712,Wine,22,0.7962962962962963
3713,Wine,23,0.8148148148148148
3714,Wine,24,0.7777777777777778
3715,Wine,25,0.8148148148148148
3716,Wine,26,0.8333333333333334
3717,Wine,27,0.8333333333333334
3718,Wine,28,0.7777777777777778
3719,Wine,29,0.7592592592592593
3720,WordSynonyms,0,0.7492163009404389
3721,WordSynonyms,1,0.7460815047021944
3722,WordSynonyms,2,0.7523510971786834
3723,WordSynonyms,3,0.7460815047021944
3724,WordSynonyms,4,0.7570532915360502
3725,WordSynonyms,5,0.7523510971786834
3726,WordSynonyms,6,0.7492163009404389
3727,WordSynonyms,7,0.7492163009404389
3728,WordSynonyms,8,0.7429467084639498
3729,WordSynonyms,9,0.7523510971786834
3730,WordSynonyms,10,0.7539184952978056
3731,WordSynonyms,11,0.7492163009404389
3732,WordSynonyms,12,0.7523510971786834
3733,WordSynonyms,13,0.7570532915360502
3734,WordSynonyms,14,0.7476489028213166
3735,WordSynonyms,15,0.7460815047021944
3736,WordSynonyms,16,0.7539184952978056
3737,WordSynonyms,17,0.7476489028213166
3738,WordSynonyms,18,0.7492163009404389
3739,WordSynonyms,19,0.7460815047021944
3740,WordSynonyms,20,0.7492163009404389
3741,WordSynonyms,21,0.7460815047021944
3742,WordSynonyms,22,0.7445141065830722
3743,WordSynonyms,23,0.7429467084639498
3744,WordSynonyms,24,0.7460815047021944
3745,WordSynonyms,25,0.7523510971786834
3746,WordSynonyms,26,0.7492163009404389
3747,WordSynonyms,27,0.7460815047021944
3748,WordSynonyms,28,0.7476489028213166
3749,WordSynonyms,29,0.7507836990595611
3750,Worms,0,0.7272727272727273
3751,Worms,1,0.7272727272727273
3752,Worms,2,0.7272727272727273
3753,Worms,3,0.7272727272727273
3754,Worms,4,0.7402597402597403
3755,Worms,5,0.7142857142857143
3756,Worms,6,0.7402597402597403
3757,Worms,7,0.7272727272727273
3758,Worms,8,0.7272727272727273
3759,Worms,9,0.7402597402597403
3760,Worms,10,0.7402597402597403
3761,Worms,11,0.7272727272727273
3762,Worms,12,0.7272727272727273
3763,Worms,13,0.7272727272727273
3764,Worms,14,0.7272727272727273
3765,Worms,15,0.7142857142857143
3766,Worms,16,0.7272727272727273
3767,Worms,17,0.7272727272727273
3768,Worms,18,0.7142857142857143
3769,Worms,19,0.7402597402597403
3770,Worms,20,0.7272727272727273
3771,Worms,21,0.7272727272727273
3772,Worms,22,0.7142857142857143
3773,Worms,23,0.7272727272727273
3774,Worms,24,0.7272727272727273
3775,Worms,25,0.7142857142857143
3776,Worms,26,0.7402597402597403
3777,Worms,27,0.7272727272727273
3778,Worms,28,0.7272727272727273
3779,Worms,29,0.7272727272727273
3780,WormsTwoClass,0,0.7792207792207793
3781,WormsTwoClass,1,0.7922077922077922
3782,WormsTwoClass,2,0.8051948051948052
3783,WormsTwoClass,3,0.8051948051948052
3784,WormsTwoClass,4,0.8051948051948052
3785,WormsTwoClass,5,0.7922077922077922
3786,WormsTwoClass,6,0.7922077922077922
3787,WormsTwoClass,7,0.8051948051948052
3788,WormsTwoClass,8,0.8051948051948052
3789,WormsTwoClass,9,0.7792207792207793
3790,WormsTwoClass,10,0.7792207792207793
3791,WormsTwoClass,11,0.7792207792207793
3792,WormsTwoClass,12,0.8051948051948052
3793,WormsTwoClass,13,0.7792207792207793
3794,WormsTwoClass,14,0.7792207792207793
3795,WormsTwoClass,15,0.8051948051948052
3796,WormsTwoClass,16,0.8051948051948052
3797,WormsTwoClass,17,0.8051948051948052
3798,WormsTwoClass,18,0.8051948051948052
3799,WormsTwoClass,19,0.8181818181818182
3800,WormsTwoClass,20,0.7922077922077922
3801,WormsTwoClass,21,0.8181818181818182
3802,WormsTwoClass,22,0.8051948051948052
3803,WormsTwoClass,23,0.7922077922077922
3804,WormsTwoClass,24,0.8051948051948052
3805,WormsTwoClass,25,0.8051948051948052
3806,WormsTwoClass,26,0.8051948051948052
3807,WormsTwoClass,27,0.7922077922077922
3808,WormsTwoClass,28,0.8051948051948052
3809,WormsTwoClass,29,0.7662337662337663
3810,Yoga,0,0.914
3811,Yoga,1,0.9086666666666666
3812,Yoga,2,0.91
3813,Yoga,3,0.9096666666666666
3814,Yoga,4,0.9093333333333333
3815,Yoga,5,0.908
3816,Yoga,6,0.9113333333333333
3817,Yoga,7,0.907
3818,Yoga,8,0.914
3819,Yoga,9,0.911
3820,Yoga,10,0.9043333333333333
3821,Yoga,11,0.906
3822,Yoga,12,0.9086666666666666
3823,Yoga,13,0.9093333333333333
3824,Yoga,14,0.9093333333333333
3825,Yoga,15,0.903
3826,Yoga,16,0.9113333333333333
3827,Yoga,17,0.912
3828,Yoga,18,0.9046666666666666
3829,Yoga,19,0.9096666666666666
3830,Yoga,20,0.91
3831,Yoga,21,0.9083333333333333
3832,Yoga,22,0.9026666666666666
3833,Yoga,23,0.91
3834,Yoga,24,0.9086666666666666
3835,Yoga,25,0.91
3836,Yoga,26,0.9123333333333333
3837,Yoga,27,0.9053333333333333
3838,Yoga,28,0.912
3839,Yoga,29,0.9173333333333333
